Data,Turno,PEvento,FreqPEvento,DuracaoPEvento,SEvento,FreqSEvento,DuracaoSEvento,Somatoral,Dds,Maquina,Meta,Dds2,ID,IE,IQ,OEE
2025-01-14,1,OPERANDO,16,15983.0,ProblemasManutencao,3,6757.0,33480.0,3.0,Maquina Omega,65.0,terca-feira,50.45,111.11,100.0,56.05
2025-01-14,2,OPERANDO,22,17435.0,ProblemasManutencao,14,7921.0,32760.0,3.0,Maquina Omega,65.0,terca-feira,57.93,109.88,100.0,63.65
2025-01-14,3,TURNO NÃO PLANEJADO,1,20160.0,APONTANDO,0,0.0,20160.0,3.0,Maquina Omega,65.0,terca-feira,,,,
2025-01-15,1,OPERANDO,29,19307.0,ProblemasManutencao,15,5814.0,33480.0,4.0,Maquina Alpha,65.0,quarta-feira,60.94,78.79,100.0,48.01
2025-01-15,2,OPERANDO,17,18331.0,ProblemasManutencao,9,4408.0,32760.0,4.0,Maquina Alpha,65.0,quarta-feira,59.58,90.52,100.0,53.93
2025-01-15,3,TURNO NÃO PLANEJADO,2,16724.0,OPERANDO,2,3032.0,20160.0,4.0,Maquina Alpha,65.0,quarta-feira,88.24,99.74,100.0,88.01
2025-01-15,1,OPERANDO,35,14523.0,ProblemasManutencao,14,2870.0,30600.0,4.0,Maquina Beta,65.0,quarta-feira,50.43,105.37,100.0,53.14
2025-01-15,2,OPERANDO,23,18576.0,ProblemasManutencao,5,4596.0,30600.0,4.0,Maquina Beta,65.0,quarta-feira,64.6,100.67,100.0,65.03
2025-01-15,3,OPERANDO,30,7446.0,MANUTENÇÃO CORRETIVA,2,5152.0,25200.0,4.0,Maquina Beta,65.0,quarta-feira,31.68,86.54,100.0,27.42
2025-01-15,1,OPERANDO,25,17578.0,ProblemasManutencao,13,5658.0,33480.0,4.0,Maquina Gamma,67.0,quarta-feira,55.51,96.92,100.0,53.8
2025-01-15,2,OPERANDO,22,15663.0,ProblemasManutencao,8,5777.0,32760.0,4.0,Maquina Gamma,67.0,quarta-feira,50.59,110.84,100.29,56.24
2025-01-15,3,OPERANDO,10,8428.0,TURNO NÃO PLANEJADO,4,6400.0,20160.0,4.0,Maquina Gamma,67.0,quarta-feira,61.25,112.21,100.0,68.73
2025-01-15,1,OPERANDO,26,17352.0,ProblemasManutencao,14,6332.0,33480.0,4.0,Maquina Delta,65.0,quarta-feira,54.6,109.01,100.0,59.52
2025-01-15,2,OPERANDO,16,20566.0,ProblemasManutencao,3,3710.0,32760.0,4.0,Maquina Delta,65.0,quarta-feira,66.43,108.43,100.0,72.03
2025-01-15,3,OPERANDO,14,10980.0,ProblemasManutencao,3,2172.0,20160.0,4.0,Maquina Delta,65.0,quarta-feira,58.86,98.79,100.0,58.15
2025-01-15,1,OPERANDO,25,15106.0,ProblemasManutencao,13,4985.0,33480.0,4.0,Maquina Epsilon,63.0,quarta-feira,47.68,96.91,100.0,46.21
2025-01-15,2,OPERANDO,20,15527.0,ProblemasManutencao,2,3247.0,32760.0,4.0,Maquina Epsilon,63.0,quarta-feira,50.15,96.67,101.84,49.37
2025-01-15,3,Parada planejada,1,19878.0,CHECK LIST ROTINA,1,243.0,20160.0,4.0,Maquina Epsilon,63.0,quarta-feira,0.0,,,
2025-01-15,1,OPERANDO,24,17416.0,ProblemasManutencao,11,3140.0,30600.0,4.0,Maquina Zeta,68.0,quarta-feira,60.47,103.21,100.0,62.41
2025-01-15,2,OPERANDO,28,17110.0,ProblemasManutencao,6,3858.0,30600.0,4.0,Maquina Zeta,68.0,quarta-feira,59.41,99.54,100.0,59.14
2025-01-15,3,OPERANDO,23,15378.0,REFEIÇÃO,1,2593.0,25200.0,4.0,Maquina Zeta,68.0,quarta-feira,65.72,95.27,100.0,62.61
2025-01-15,1,OPERANDO,28,18510.0,ProblemasManutencao,14,7524.0,33480.0,4.0,Maquina Eta,68.0,quarta-feira,58.43,95.66,101.28,56.61
2025-01-15,2,OPERANDO,16,14095.0,ProblemasManutencao,4,4969.0,32760.0,4.0,Maquina Eta,68.0,quarta-feira,45.53,101.31,100.0,46.13
2025-01-15,3,OPERANDO,11,6004.0,ProblemasProcesso,4,3396.0,20160.0,4.0,Maquina Eta,68.0,quarta-feira,32.4,99.26,100.0,32.16
2025-01-15,1,OPERANDO,30,13111.0,ProblemasManutencao,17,7830.0,33480.0,4.0,Maquina Theta,69.0,quarta-feira,41.39,97.63,100.0,40.41
2025-01-15,2,OPERANDO,23,13328.0,ProblemasManutencao,5,4761.0,32760.0,4.0,Maquina Theta,69.0,quarta-feira,46.37,94.3,100.0,43.73
2025-01-15,3,OPERANDO,10,8070.0,AGUARDANDO CHEFE/PREPARADOR/ENGENHARIA,1,3084.0,20160.0,4.0,Maquina Theta,69.0,quarta-feira,43.85,108.4,100.0,47.53
2025-01-15,1,OPERANDO,25,15393.0,ProblemasManutencao,13,5878.0,33480.0,4.0,Maquina Iota,68.0,quarta-feira,48.59,104.81,100.0,50.93
2025-01-15,2,OPERANDO,44,16376.0,ProblemasManutencao,7,4274.0,32760.0,4.0,Maquina Iota,68.0,quarta-feira,52.95,97.83,100.0,51.8
2025-01-15,3,TURNO NÃO PLANEJADO,4,10875.0,ProblemasProcesso,7,3422.0,20160.0,4.0,Maquina Iota,68.0,quarta-feira,9.75,18.48,100.0,1.8
2025-01-15,1,OPERANDO,30,20294.0,ProblemasManutencao,17,6443.0,33480.0,4.0,Maquina Kappa,65.0,quarta-feira,64.06,101.17,100.0,64.81
2025-01-15,2,OPERANDO,19,19143.0,ProblemasManutencao,5,4539.0,32760.0,4.0,Maquina Kappa,65.0,quarta-feira,61.83,105.87,100.0,65.46
2025-01-15,3,TURNO NÃO PLANEJADO,2,17197.0,OPERANDO,2,2574.0,20160.0,4.0,Maquina Kappa,65.0,quarta-feira,86.87,112.0,100.0,97.29
2025-01-15,1,Parada planejada,1,22176.0,ProblemasManutencao,1,8834.0,33480.0,4.0,Maquina Lambda,55.0,quarta-feira,6.81,45.82,100.0,3.12
2025-01-15,2,Parada planejada,2,32760.0,ProblemasManutencao,0,0.0,32760.0,4.0,Maquina Lambda,55.0,quarta-feira,,,,
2025-01-15,3,TURNO NÃO PLANEJADO,1,20160.0,,,,20160.0,4.0,Maquina Lambda,55.0,quarta-feira,,,,
2025-01-15,1,OPERANDO,19,15753.0,ProblemasManutencao,11,4901.0,33480.0,4.0,Maquina Sigma,60.0,quarta-feira,49.73,87.69,100.0,43.61
2025-01-15,2,OPERANDO,27,16485.0,ProblemasManutencao,15,5538.0,32760.0,4.0,Maquina Sigma,60.0,quarta-feira,53.25,74.58,100.0,39.71
2025-01-15,3,TURNO NÃO PLANEJADO,1,20160.0,APONTANDO,0,0.0,20160.0,4.0,Maquina Sigma,60.0,quarta-feira,,,,
2025-01-15,1,OPERANDO,31,20255.0,ProblemasManutencao,14,5804.0,33480.0,4.0,Maquina Omega,65.0,quarta-feira,63.94,111.14,100.0,71.06
2025-01-15,2,OPERANDO,34,13013.0,ProblemasManutencao,4,4313.0,32760.0,4.0,Maquina Omega,65.0,quarta-feira,42.06,81.5,100.0,34.28
2025-01-15,3,TURNO NÃO PLANEJADO,1,20160.0,ProblemasProcesso,0,0.0,20160.0,4.0,Maquina Omega,65.0,quarta-feira,,,,
2025-01-16,1,OPERANDO,24,20906.0,ProblemasManutencao,8,6022.0,33480.0,5.0,Maquina Alpha,65.0,quinta-feira,65.99,90.44,100.0,59.68
2025-01-16,2,OPERANDO,20,21267.0,REFEIÇÃO,2,2931.0,32760.0,5.0,Maquina Alpha,65.0,quinta-feira,68.69,106.19,100.0,72.94
2025-01-16,3,OPERANDO,11,13650.0,TURNO NÃO PLANEJADO,2,2465.0,20160.0,5.0,Maquina Alpha,65.0,quinta-feira,84.31,104.61,100.0,88.2
2025-01-16,1,OPERANDO,28,13121.0,ProblemasManutencao,8,4591.0,30600.0,5.0,Maquina Beta,65.0,quinta-feira,45.56,99.21,100.0,45.2
2025-01-16,2,OPERANDO,22,14727.0,PREPARAÇÃO,4,4149.0,30600.0,5.0,Maquina Beta,65.0,quinta-feira,51.18,107.12,101.17,55.47
2025-01-16,3,OPERANDO,20,14411.0,ProblemasProcesso,9,1889.0,25200.0,5.0,Maquina Beta,65.0,quinta-feira,61.58,112.31,100.0,69.16
2025-01-16,1,OPERANDO,19,20539.0,ProblemasManutencao,7,6099.0,33480.0,5.0,Maquina Gamma,67.0,quinta-feira,64.83,103.79,100.0,67.29
2025-01-16,2,OPERANDO,23,15940.0,ProblemasProcesso,10,3446.0,32760.0,5.0,Maquina Gamma,67.0,quinta-feira,51.49,69.85,100.33,36.08
2025-01-16,3,OPERANDO,7,13125.0,TURNO NÃO PLANEJADO,6,3887.0,20160.0,5.0,Maquina Gamma,67.0,quinta-feira,80.66,112.95,100.0,91.11
2025-01-16,1,OPERANDO,20,13209.0,ProblemasManutencao,9,6547.0,33480.0,5.0,Maquina Delta,65.0,quinta-feira,41.7,79.47,100.0,33.14
2025-01-16,2,OPERANDO,19,18274.0,REFEIÇÃO,1,2711.0,32760.0,5.0,Maquina Delta,65.0,quinta-feira,59.02,78.53,100.0,46.35
2025-01-16,3,OPERANDO,10,14216.0,REFEIÇÃO,1,1486.0,20160.0,5.0,Maquina Delta,65.0,quinta-feira,76.13,101.44,100.0,77.23
2025-01-16,1,OPERANDO,20,12397.0,ProblemasManutencao,5,5493.0,33480.0,5.0,Maquina Epsilon,63.0,quinta-feira,39.17,101.56,100.0,39.78
2025-01-16,2,OPERANDO,24,14912.0,Oportunidadesdemelhoria,3,6472.0,32760.0,5.0,Maquina Epsilon,63.0,quinta-feira,48.17,95.11,100.0,45.81
2025-01-16,3,AUXILIO A OUTRA MAQUINA,2,16030.0,ProblemasManutencao,1,1909.0,20160.0,5.0,Maquina Epsilon,63.0,quinta-feira,5.18,53.05,100.0,2.75
2025-01-16,1,OPERANDO,29,11677.0,ProblemasManutencao,8,5907.0,30600.0,5.0,Maquina Zeta,68.0,quinta-feira,40.55,94.19,100.0,38.19
2025-01-16,2,OPERANDO,32,16216.0,Oportunidadesdemelhoria,4,4578.0,30600.0,5.0,Maquina Zeta,68.0,quinta-feira,56.31,92.88,100.0,52.3
2025-01-16,3,OPERANDO,23,16589.0,REFEIÇÃO,1,1616.0,25200.0,5.0,Maquina Zeta,68.0,quinta-feira,70.34,100.69,100.0,70.83
2025-01-16,1,OPERANDO,16,18858.0,ProblemasManutencao,3,4829.0,33480.0,5.0,Maquina Eta,68.0,quinta-feira,59.53,112.73,100.0,67.11
2025-01-16,2,OPERANDO,23,18571.0,Oportunidadesdemelhoria,2,5289.0,32760.0,5.0,Maquina Eta,68.0,quinta-feira,59.98,92.82,100.0,55.67
2025-01-16,3,AUXILIO A OUTRA MAQUINA,2,20160.0,ProblemasProcesso,0,0.0,20160.0,5.0,Maquina Eta,68.0,quinta-feira,0.0,,,
2025-01-16,1,OPERANDO,18,15618.0,ProblemasManutencao,7,6270.0,33480.0,5.0,Maquina Theta,69.0,quinta-feira,49.3,114.08,100.0,56.24
2025-01-16,2,OPERANDO,41,16849.0,ProblemasProcesso,11,3343.0,32760.0,5.0,Maquina Theta,69.0,quinta-feira,54.34,86.71,100.0,47.12
2025-01-16,3,OPERANDO,12,12105.0,ProblemasProcesso,5,1799.0,20160.0,5.0,Maquina Theta,69.0,quinta-feira,64.89,100.45,100.0,65.18
2025-01-16,1,MANUTENÇÃO CORRETIVA,2,29821.0,ProblemasManutencao,1,1803.0,33480.0,5.0,Maquina Iota,68.0,quinta-feira,0.16,152.07,100.0,0.24
2025-01-16,2,MANUTENÇÃO CORRETIVA,6,30995.0,OPERANDO,3,934.0,32760.0,5.0,Maquina Iota,68.0,quinta-feira,3.7,6.9,100.0,0.26
2025-01-16,3,TURNO NÃO PLANEJADO,1,20160.0,MANUTENÇÃO CORRETIVA,0,0.0,20160.0,5.0,Maquina Iota,68.0,quinta-feira,,,,
2025-01-16,1,OPERANDO,26,16307.0,ProblemasManutencao,8,6657.0,33480.0,5.0,Maquina Kappa,65.0,quinta-feira,51.47,101.79,100.0,52.39
2025-01-16,2,OPERANDO,28,16581.0,PREPARAÇÃO,2,2285.0,32760.0,5.0,Maquina Kappa,65.0,quinta-feira,53.56,104.17,100.0,55.79
2025-01-16,3,MANUTENÇÃO CORRETIVA,2,5919.0,OPERANDO,23,4775.0,20160.0,5.0,Maquina Kappa,65.0,quinta-feira,30.95,129.37,100.0,40.04
2025-01-16,1,OPERANDO,24,13473.0,ProblemasManutencao,6,5215.0,33480.0,5.0,Maquina Lambda,55.0,quinta-feira,43.08,98.45,100.0,42.41
2025-01-16,2,Oportunidadesdemelhoria,2,11318.0,OPERANDO,7,8139.0,32760.0,5.0,Maquina Lambda,55.0,quinta-feira,29.15,114.54,100.0,33.39
2025-01-16,3,TURNO NÃO PLANEJADO,1,20160.0,Parada planejada,0,0.0,20160.0,5.0,Maquina Lambda,55.0,quinta-feira,,,,
2025-01-16,1,OPERANDO,21,15154.0,ProblemasManutencao,8,5626.0,33480.0,5.0,Maquina Sigma,60.0,quinta-feira,47.84,94.66,100.0,45.29
2025-01-16,2,OPERANDO,17,20136.0,Oportunidadesdemelhoria,1,2345.0,32760.0,5.0,Maquina Sigma,60.0,quinta-feira,65.05,105.56,100.0,68.67
2025-01-16,3,TURNO NÃO PLANEJADO,1,20160.0,ProblemasProcesso,0,0.0,20160.0,5.0,Maquina Sigma,60.0,quinta-feira,,,,
2025-01-16,1,OPERANDO,27,14415.0,ProblemasManutencao,6,5502.0,33480.0,5.0,Maquina Omega,65.0,quinta-feira,45.5,103.17,100.0,46.94
2025-01-16,2,OPERANDO,26,15113.0,Oportunidadesdemelhoria,2,4964.0,32760.0,5.0,Maquina Omega,65.0,quinta-feira,48.77,94.22,100.0,45.95
2025-01-16,3,TURNO NÃO PLANEJADO,1,20160.0,CARGA E DESGARGA DE MATERIAIS,0,0.0,20160.0,5.0,Maquina Omega,65.0,quinta-feira,,,,
2025-01-17,1,OPERANDO,22,13716.0,ProblemasManutencao,5,12669.0,33480.0,6.0,Maquina Alpha,65.0,sexta-feira,43.3,77.92,100.0,33.74
2025-01-17,2,OPERANDO,14,20612.0,REFEIÇÃO,1,3017.0,32760.0,6.0,Maquina Alpha,65.0,sexta-feira,66.58,92.04,100.0,61.28
2025-01-17,3,TURNO NÃO PLANEJADO,2,23635.0,OPERANDO,6,6776.0,31560.0,6.0,Maquina Alpha,65.0,sexta-feira,85.5,89.91,100.0,76.87
2025-01-17,1,ProblemasManutencao,5,12746.0,OPERANDO,16,11227.0,30600.0,6.0,Maquina Beta,65.0,sexta-feira,39.85,116.25,100.0,46.33
2025-01-17,2,OPERANDO,30,22558.0,ProblemasProcesso,16,2421.0,30600.0,6.0,Maquina Beta,65.0,sexta-feira,78.33,120.39,100.0,94.3
2025-01-17,3,OPERANDO,26,13709.0,TURNO NÃO PLANEJADO,4,6191.0,25200.0,6.0,Maquina Beta,65.0,sexta-feira,72.54,99.28,100.0,72.02
2025-01-17,1,ProblemasManutencao,3,11719.0,OPERANDO,13,10458.0,33480.0,6.0,Maquina Gamma,67.0,sexta-feira,33.03,151.43,100.0,50.02
2025-01-17,2,OPERANDO,18,20485.0,PREPARAÇÃO,2,2330.0,32760.0,6.0,Maquina Gamma,67.0,sexta-feira,66.17,112.76,100.0,74.61
2025-01-17,3,TURNO NÃO PLANEJADO,4,20861.0,OPERANDO,7,6910.0,31560.0,6.0,Maquina Gamma,67.0,sexta-feira,64.63,,,
2025-01-17,1,ProblemasManutencao,7,12821.0,OPERANDO,24,11707.0,33480.0,6.0,Maquina Delta,65.0,sexta-feira,37.11,69.64,100.0,25.84
2025-01-17,2,OPERANDO,18,21301.0,PREPARAÇÃO,4,2983.0,32760.0,6.0,Maquina Delta,65.0,sexta-feira,68.8,108.09,100.0,74.37
2025-01-17,3,TURNO NÃO PLANEJADO,3,17567.0,OPERANDO,13,9795.0,31560.0,6.0,Maquina Delta,65.0,sexta-feira,70.24,97.93,104.63,71.97
2025-01-17,1,ProblemasManutencao,4,12711.0,OPERANDO,13,12287.0,33480.0,6.0,Maquina Epsilon,63.0,sexta-feira,38.78,100.02,100.0,38.79
2025-01-17,2,Oportunidadesdemelhoria,3,10812.0,OPERANDO,16,9438.0,32760.0,6.0,Maquina Epsilon,63.0,sexta-feira,31.18,93.61,100.0,29.19
2025-01-17,3,TURNO NÃO PLANEJADO,1,31560.0,AGUARDANDO CHEFE/PREPARADOR/ENGENHARIA,0,0.0,31560.0,6.0,Maquina Epsilon,63.0,sexta-feira,,,,
2025-01-17,1,ProblemasManutencao,5,12657.0,OPERANDO,12,11093.0,30600.0,6.0,Maquina Zeta,68.0,sexta-feira,38.58,98.98,100.0,38.19
2025-01-17,2,OPERANDO,24,17062.0,ProblemasProcesso,10,3073.0,30600.0,6.0,Maquina Zeta,68.0,sexta-feira,59.24,93.33,100.0,55.29
2025-01-17,3,OPERANDO,17,16148.0,TURNO NÃO PLANEJADO,5,3310.0,25200.0,6.0,Maquina Zeta,68.0,sexta-feira,81.03,90.51,100.0,73.34
2025-01-17,1,ProblemasManutencao,3,14316.0,OPERANDO,12,13148.0,33480.0,6.0,Maquina Eta,68.0,sexta-feira,41.5,96.25,100.0,39.94
2025-01-17,2,OPERANDO,24,25964.0,REFEIÇÃO,1,1811.0,32760.0,6.0,Maquina Eta,68.0,sexta-feira,84.19,99.9,100.0,84.11
2025-01-17,3,TURNO NÃO PLANEJADO,1,31560.0,ProblemasProcesso,0,0.0,31560.0,6.0,Maquina Eta,68.0,sexta-feira,,,,
2025-01-17,1,ProblemasManutencao,4,12685.0,OPERANDO,11,8785.0,33480.0,6.0,Maquina Theta,69.0,sexta-feira,27.73,94.85,100.0,26.3
2025-01-17,2,OPERANDO,21,24562.0,ProblemasProcesso,16,2743.0,32760.0,6.0,Maquina Theta,69.0,sexta-feira,79.33,110.05,100.0,87.3
2025-01-17,3,TURNO NÃO PLANEJADO,1,31560.0,AGUARDANDO CHEFE/PREPARADOR/ENGENHARIA,0,0.0,31560.0,6.0,Maquina Theta,69.0,sexta-feira,,,,
2025-01-17,1,MANUTENÇÃO CORRETIVA,1,33480.0,,,,33480.0,6.0,Maquina Iota,68.0,sexta-feira,0.0,,,
2025-01-17,2,MANUTENÇÃO CORRETIVA,1,14169.0,ProblemasProcesso,1,14072.0,32760.0,6.0,Maquina Iota,68.0,sexta-feira,6.9,79.41,100.0,5.48
2025-01-17,3,OPERANDO,15,19823.0,TURNO NÃO PLANEJADO,3,3818.0,31560.0,6.0,Maquina Iota,68.0,sexta-feira,76.5,64.17,100.0,49.09
2025-01-17,1,ProblemasManutencao,6,9768.0,OPERANDO,15,8984.0,33480.0,6.0,Maquina Kappa,65.0,sexta-feira,28.36,96.49,100.0,27.36
2025-01-17,2,OPERANDO,20,20849.0,ProblemasProcesso,16,2924.0,32760.0,6.0,Maquina Kappa,65.0,sexta-feira,67.47,100.71,100.0,67.95
2025-01-17,3,TURNO NÃO PLANEJADO,1,31560.0,ProblemasProcesso,0,0.0,31560.0,6.0,Maquina Kappa,65.0,sexta-feira,,,,
2025-01-17,1,ProblemasManutencao,7,13863.0,OPERANDO,18,7963.0,33480.0,6.0,Maquina Lambda,55.0,sexta-feira,25.21,91.03,100.0,22.95
2025-01-17,2,Parada planejada,1,10960.0,ProblemasManutencao,1,10372.0,32760.0,6.0,Maquina Lambda,55.0,sexta-feira,19.0,75.94,100.0,14.43
2025-01-17,3,TURNO NÃO PLANEJADO,1,31560.0,,,,31560.0,6.0,Maquina Lambda,55.0,sexta-feira,,,,
2025-01-17,1,Parada planejada,1,12172.0,ProblemasManutencao,6,11195.0,33480.0,6.0,Maquina Sigma,60.0,sexta-feira,15.41,47.08,100.0,7.26
2025-01-17,2,OPERANDO,8,13948.0,Parada planejada,2,12570.0,32760.0,6.0,Maquina Sigma,60.0,sexta-feira,75.85,103.89,100.0,78.8
2025-01-17,3,TURNO NÃO PLANEJADO,1,31560.0,INSPECIONAR/MEDIR AMOSTRA,0,0.0,31560.0,6.0,Maquina Sigma,60.0,sexta-feira,,,,
2025-01-17,1,OPERANDO,12,15010.0,ProblemasManutencao,4,13599.0,33480.0,6.0,Maquina Omega,65.0,sexta-feira,47.38,112.48,100.0,53.29
2025-01-17,2,Parada planejada,1,24430.0,OPERANDO,5,6267.0,32760.0,6.0,Maquina Omega,65.0,sexta-feira,75.23,117.25,100.0,88.21
2025-01-17,3,TURNO NÃO PLANEJADO,1,31560.0,,,,31560.0,6.0,Maquina Omega,65.0,sexta-feira,,,,
2025-01-18,1,OPERANDO,10,15127.0,FIM DE SEMANA,1,3565.0,22080.0,7.0,Maquina Alpha,65.0,sabado,90.5,85.96,100.0,77.79
2025-01-18,2,FIM DE SEMANA,2,32097.0,OPERANDO,1,799.0,33095.0,7.0,Maquina Alpha,65.0,sabado,100.0,,,
2025-01-18,3,OPERANDO,6,10152.0,FIM DE SEMANA,1,7180.0,19825.0,7.0,Maquina Alpha,65.0,sabado,93.45,,,
2025-01-18,1,OPERANDO,13,15982.0,FIM DE SEMANA,2,8458.0,30600.0,7.0,Maquina Beta,65.0,sabado,78.57,118.12,100.0,92.81
2025-01-18,2,FIM DE SEMANA,1,30600.0,OPERANDO,0,0.0,30600.0,7.0,Maquina Beta,65.0,sabado,,,,
2025-01-18,3,FIM DE SEMANA,1,25200.0,,,,25200.0,7.0,Maquina Beta,65.0,sabado,,,,
2025-01-18,1,OPERANDO,12,12648.0,FIM DE SEMANA,1,4147.0,22080.0,7.0,Maquina Gamma,67.0,sabado,78.4,161.72,100.0,126.79
2025-01-18,2,FIM DE SEMANA,2,29974.0,OPERANDO,2,2078.0,32760.0,7.0,Maquina Gamma,67.0,sabado,74.59,110.18,100.0,82.18
2025-01-18,3,FIM DE SEMANA,1,20160.0,OPERANDO,0,0.0,20160.0,7.0,Maquina Gamma,67.0,sabado,,,,
2025-01-18,1,FIM DE SEMANA,1,22080.0,,,,22080.0,7.0,Maquina Delta,65.0,sabado,,,,
2025-01-18,2,FIM DE SEMANA,1,32760.0,,,,32760.0,7.0,Maquina Delta,65.0,sabado,,,,
2025-01-18,3,FIM DE SEMANA,1,20160.0,,,,20160.0,7.0,Maquina Delta,65.0,sabado,,,,
2025-01-18,1,FIM DE SEMANA,1,22080.0,,,,22080.0,7.0,Maquina Epsilon,63.0,sabado,,,,
2025-01-18,2,FIM DE SEMANA,1,32760.0,,,,32760.0,7.0,Maquina Epsilon,63.0,sabado,,,,
2025-01-18,3,FIM DE SEMANA,1,20160.0,,,,20160.0,7.0,Maquina Epsilon,63.0,sabado,,,,
2025-01-18,1,OPERANDO,20,20270.0,ProblemasProcesso,11,2284.0,30600.0,7.0,Maquina Zeta,68.0,sabado,76.22,104.84,100.0,79.91
2025-01-18,2,FIM DE SEMANA,2,28622.0,OPERANDO,4,946.0,30600.0,7.0,Maquina Zeta,68.0,sabado,47.83,65.07,100.0,31.12
2025-01-18,3,FIM DE SEMANA,2,23441.0,PARADA NÃO JUSTIFICADA,1,754.0,25200.0,7.0,Maquina Zeta,68.0,sabado,19.84,58.8,100.0,11.67
2025-01-18,1,FIM DE SEMANA,1,22080.0,,,,22080.0,7.0,Maquina Eta,68.0,sabado,,,,
2025-01-18,2,FIM DE SEMANA,1,32760.0,,,,32760.0,7.0,Maquina Eta,68.0,sabado,,,,
2025-01-18,3,FIM DE SEMANA,1,20160.0,,,,20160.0,7.0,Maquina Eta,68.0,sabado,,,,
2025-01-18,1,FIM DE SEMANA,1,22080.0,,,,22080.0,7.0,Maquina Theta,69.0,sabado,,,,
2025-01-18,2,FIM DE SEMANA,1,32760.0,,,,32760.0,7.0,Maquina Theta,69.0,sabado,,,,
2025-01-18,3,FIM DE SEMANA,1,20160.0,,,,20160.0,7.0,Maquina Theta,69.0,sabado,,,,
2025-01-18,1,OPERANDO,7,13856.0,FIM DE SEMANA,1,4728.0,22080.0,7.0,Maquina Iota,68.0,sabado,89.09,164.79,100.0,146.81
2025-01-18,2,FIM DE SEMANA,1,30103.0,ProblemasProcesso,1,2032.0,32760.0,7.0,Maquina Iota,68.0,sabado,23.52,,,
2025-01-18,3,OPERANDO,13,11893.0,FIM DE SEMANA,5,3887.0,20160.0,7.0,Maquina Iota,68.0,sabado,73.28,110.12,100.0,80.7
2025-01-18,1,FIM DE SEMANA,2,15908.0,OPERANDO,4,4885.0,22080.0,7.0,Maquina Kappa,65.0,sabado,79.15,112.66,100.0,89.17
2025-01-18,2,FIM DE SEMANA,1,32760.0,OPERANDO,0,0.0,32760.0,7.0,Maquina Kappa,65.0,sabado,,,,
2025-01-18,3,FIM DE SEMANA,1,20160.0,,,,20160.0,7.0,Maquina Kappa,65.0,sabado,,,,
2025-01-18,1,FIM DE SEMANA,1,22080.0,,,,22080.0,7.0,Maquina Lambda,55.0,sabado,,,,
2025-01-18,2,FIM DE SEMANA,1,32760.0,,,,32760.0,7.0,Maquina Lambda,55.0,sabado,,,,
2025-01-18,3,FIM DE SEMANA,1,20160.0,,,,20160.0,7.0,Maquina Lambda,55.0,sabado,,,,
2025-01-18,1,FIM DE SEMANA,1,22080.0,,,,22080.0,7.0,Maquina Sigma,60.0,sabado,,,,
2025-01-18,2,FIM DE SEMANA,1,32760.0,,,,32760.0,7.0,Maquina Sigma,60.0,sabado,,,,
2025-01-18,3,FIM DE SEMANA,1,20160.0,,,,20160.0,7.0,Maquina Sigma,60.0,sabado,,,,
2025-01-18,1,FIM DE SEMANA,1,22080.0,,,,22080.0,7.0,Maquina Omega,65.0,sabado,,,,
2025-01-18,2,FIM DE SEMANA,1,32760.0,,,,32760.0,7.0,Maquina Omega,65.0,sabado,,,,
2025-01-18,3,FIM DE SEMANA,1,20160.0,,,,20160.0,7.0,Maquina Omega,65.0,sabado,,,,
2025-01-19,1,FIM DE SEMANA,1,33480.0,OPERANDO,0,0.0,33480.0,1.0,Maquina Alpha,65.0,domingo,,,,
2025-01-19,2,FIM DE SEMANA,1,22080.0,ProblemasProcesso,0,0.0,22080.0,1.0,Maquina Alpha,65.0,domingo,,,,
2025-01-19,3,TURNO NÃO PLANEJADO,2,30840.0,ProblemasProcesso,0,0.0,30840.0,1.0,Maquina Alpha,65.0,domingo,,,,
2025-01-19,1,FIM DE SEMANA,1,30600.0,,,,30600.0,1.0,Maquina Beta,65.0,domingo,,,,
2025-01-19,2,FIM DE SEMANA,1,30600.0,,,,30600.0,1.0,Maquina Beta,65.0,domingo,,,,
2025-01-19,3,OPERANDO,15,15818.0,FIM DE SEMANA,5,3639.0,25200.0,1.0,Maquina Beta,65.0,domingo,79.62,70.84,100.0,56.4
2025-01-19,1,FIM DE SEMANA,1,33480.0,,,,33480.0,1.0,Maquina Gamma,67.0,domingo,,,,
2025-01-19,2,FIM DE SEMANA,1,22080.0,,,,22080.0,1.0,Maquina Gamma,67.0,domingo,,,,
2025-01-19,3,FIM DE SEMANA,3,30787.0,PARADA NÃO JUSTIFICADA,2,53.0,30840.0,1.0,Maquina Gamma,67.0,domingo,0.0,inf,100.0,
2025-01-19,1,FIM DE SEMANA,1,33480.0,,,,33480.0,1.0,Maquina Delta,65.0,domingo,,,,
2025-01-19,2,FIM DE SEMANA,1,22080.0,,,,22080.0,1.0,Maquina Delta,65.0,domingo,,,,
2025-01-19,3,OPERANDO,17,16708.0,LIMPEZA DO POSTO DE TRABALHO,1,2866.0,30840.0,1.0,Maquina Delta,65.0,domingo,57.52,105.76,100.0,60.83
2025-01-19,1,OPERANDO,21,18821.0,FIM DE SEMANA,2,3300.0,33480.0,1.0,Maquina Epsilon,63.0,domingo,66.32,100.95,100.0,66.95
2025-01-19,2,OPERANDO,11,10780.0,FIM DE SEMANA,4,5928.0,22080.0,1.0,Maquina Epsilon,63.0,domingo,75.11,113.81,100.0,85.48
